algorithm,device,size_bytes,rounds,enc_ms_mean,enc_ms_median,enc_ms_std,enc_ms_min,enc_ms_max,dec_ms_mean,dec_ms_median,dec_ms_std,dec_ms_min,dec_ms_max,total_time_ms_mean,total_time_ms_median,total_time_ms_std,total_time_ms_min,total_time_ms_max,energy_J_mean,energy_J_median,energy_J_std,energy_J_min,energy_J_max,enc_mem_bytes_mean,enc_mem_bytes_median,enc_mem_bytes_std,enc_mem_bytes_min,enc_mem_bytes_max,dec_mem_bytes_mean,dec_mem_bytes_median,dec_mem_bytes_std,dec_mem_bytes_min,dec_mem_bytes_max,total_mem_bytes_mean,total_mem_bytes_median,total_mem_bytes_std,total_mem_bytes_min,total_mem_bytes_max,throughput_kb_per_ms_mean,throughput_kb_per_ms_median,throughput_kb_per_ms_std,throughput_kb_per_ms_min,throughput_kb_per_ms_max,size_kb,size_mb
AES,D2,65536,5,5.9534956,5.572176,0.6439924855658647,5.484559,6.946356,7.6576616,7.600888,0.18340574763839876,7.491984,7.91068,13.6111572,13.407089,0.5907187176217629,12.986593,14.547244,0.00220627728,0.00220627728,0.0,0.00220627728,0.00220627728,77984.2,88332.0,56115.52458277477,4260,148939,116476.0,104044.0,75687.58522043096,24680,207279,194460.2,192376.0,128402.17864467877,28940,326891,4.7089274097522225,4.773594029248258,0.19893030787380286,4.399458756586471,4.928159371745923,64.0,0.0625
AES,D2,131072,5,10.8047542,10.903528,0.42666843006918265,10.103271,11.156935,15.200419199999999,15.082987,0.41868000729160676,14.769178,15.674133,26.0051734,25.887525,0.4845799686989778,25.60932,26.831068000000002,0.004291686,0.004291686,0.0,0.004291686,0.004291686,87525.0,50931.0,69756.44281354948,28437,195361,83608.8,97574.0,53788.3716308646,0,145851,171133.8,148505.0,57008.09803615623,119729,267085,4.923439290405845,4.944466494962342,0.09001282195006145,4.770589079793618,4.99818034996634,128.0,0.125
AES,D2,262144,5,18.291649200000002,18.133848,0.4037856570672128,18.057083,19.007293,27.0749152,26.37257,1.2857451665585604,25.940409,28.803048,45.3665644,44.439935,1.6159165099784063,43.997491999999994,47.810341,0.0064452312,0.0064452312,0.0,0.0064452312,0.0064452312,131091.4,135746.0,83187.84239178222,15610,249284,25214.6,24309.0,23051.821908473958,188,53423,156306.0,157415.0,79097.38314887541,39919,254651,5.648529259697854,5.760584483303138,0.19680345507649627,5.354490150990556,5.818513473449806,256.0,0.25
AES-GCM,D2,1024,5,1.405148,1.48599,0.11830322511453353,1.264186,1.501289,1.4249008,1.47135,0.10887978150556704,1.233036,1.494996,2.8300488,2.957697,0.20807024492752432,2.520964,2.9962850000000003,0.000208730952,0.000208730952,0.0,0.000208730952,0.000208730952,16449.2,16384.0,89.27877687334217,16384,16547,8748.6,8683.0,89.82649943084718,8683,8847,25197.8,25230.0,73.12113237635185,25067,25231,0.35496066853714064,0.3381008940401941,0.02739155537095694,0.3337466229013595,0.3966736534119487,1.0,0.0009765625
AES-GCM,D2,2048,5,1.4889752,1.491901,0.03243994628848825,1.455249,1.534326,1.5845516,1.59903,0.027138601609147085,1.549126,1.607529,3.0735268000000002,3.0834520000000003,0.03477459933198376,3.016975,3.10827,0.000127941192,0.000127941192,0.0,0.000127941192,0.000127941192,26246.8,26214.0,73.3430296619933,26214,26378,14024.4,14090.0,89.82649943084728,13926,14090,40271.2,40304.0,137.2122443515885,40140,40468,0.6507855089216138,0.6486236854019456,0.007430370183362074,0.643444745791067,0.6629156688404776,2.0,0.001953125
AES-GCM,D2,4096,5,1.4545784,1.456513,0.020039009064821464,1.432002,1.480341,1.7183693999999998,1.711655,0.062531206523623,1.664295,1.818288,3.1729478,3.1681679999999997,0.08179296220152431,3.099805,3.298629,0.000136535184,0.000136535184,0.0,0.000136535184,0.000136535184,46431.6,46366.0,89.82649943084708,46366,46530,24412.0,24412.0,0.0,24412,24412,70843.6,70778.0,89.8264994308479,70778,70942,1.2613184309746694,1.2625593087235274,0.032061671821216345,1.2126250026905117,1.2904037512037048,4.0,0.00390625
AES-GCM,D2,8192,5,1.4863282,1.470431,0.0732130174299625,1.409557,1.565329,2.5123544,2.518052,0.17042851697207229,2.239981,2.67692,3.9986826,3.927609,0.16469054148098455,3.8053100000000004,4.193032,0.000179966268,0.000179966268,0.0,0.000179966268,0.000179966268,90307.8,90275.0,73.34302966199432,90275,90439,45383.0,45383.0,0.0,45383,45383,135690.8,135658.0,73.34302966199026,135658,135822,2.003363192949547,2.0368626306742854,0.0820985179045996,1.9079272469182207,2.102325434721481,8.0,0.0078125
AES-GCM,D2,16384,5,1.7413794,1.651288,0.2037106966847839,1.603233,2.099236,2.7393512,2.69111,0.18850390082356366,2.481971,2.959482,4.480730599999999,4.536949,0.2814590299347315,4.085204,4.7903459999999995,0.000224285508,0.000224285508,0.0,0.000224285508,0.000224285508,121051.8,121118.0,1339.0725148400304,119205,122970,56855.2,44649.0,27658.85825011582,44322,106332,177907.0,165819.0,27734.28972409425,163527,227450,3.5824168240629097,3.5265990426606075,0.23048567331951675,3.3400510109290646,3.9165730768891835,16.0,0.015625
AES-GCM,D2,32768,5,2.0242316,1.87123,0.32983535852800866,1.840962,2.608414,3.1387348,3.033015,0.33202472508414177,2.746279,3.534603,5.1629664,5.273182,0.40287697980748416,4.617509,5.641429,0.000307865268,0.000307865268,0.0,0.000307865268,0.000307865268,190044.4,181992.0,86862.75806581322,71482,279682,85657.8,62712.0,32605.70221142308,60500,125791,275702.2,244703.0,117029.87914930102,131982,405473,6.228974145824647,6.068442166418682,0.4972038017051792,5.672321675944163,6.9301435037809345,32.0,0.03125
AES-GCM,D2,65536,5,2.5916404,2.435253,0.3942176880205908,2.20875,3.092473,4.1275208,4.083612,0.10806563474898025,4.020858,4.300923,6.7191612,6.736176,0.42552086193652106,6.229608,7.247814,0.00049925448,0.00049925448,0.0,0.00049925448,0.00049925448,174681.8,140049.0,71008.71865271195,102535,264657,90308.4,112399.0,46205.903706128294,11844,123008,264990.2,252448.0,105033.6590655586,142356,387665,9.555622293255741,9.500939405383706,0.604925339063492,8.830248679118974,10.273519617927805,64.0,0.0625
AES-GCM,D2,131072,5,3.0733178,3.050498,0.20511781984800834,2.822012,3.385474,7.032844399999999,7.040362,0.08998867220267213,6.93793,7.16771,10.1061622,10.165,0.17458362194432825,9.862373999999999,10.323404,0.0009167241600000001,0.0009167241600000001,0.0,0.0009167241600000001,0.0009167241600000001,417958.8,336463.0,218124.3109953588,236181,774109,104673.6,57103.0,72031.44830072488,43422,193090,522632.4,429271.0,248124.21183612855,329952,946924,12.668576301550575,12.592228234136744,0.2197390495028068,12.399011023883208,12.978619549410721,128.0,0.125
AES-GCM,D2,262144,5,4.519684,4.458305,0.18743647139364294,4.32931,4.758667,12.6289832,12.643042,0.04236474424801803,12.567586,12.667714,17.1486672,17.120529,0.19281019828499654,16.93366,17.426381,0.0017723379599999998,0.0017723379599999998,0.0,0.0017723379599999998,0.0017723379599999998,203718.4,166921.0,85431.39120253164,135879,350017,65295.0,40117.0,49825.23719461855,26789,149916,269013.4,274425.0,71408.1872777905,201003,376806,14.929777818190757,14.952808993226785,0.16721200154196522,14.690370880792749,15.117818593263358,256.0,0.25
ASCON,D2,1024,5,2.7227716,2.722318,0.0848421602936888,2.61138,2.836375,2.821088,2.824109,0.1508288084219986,2.658186,2.975195,5.5438596,5.5043050000000004,0.20751413612041023,5.292727,5.81157,0.00020350425599999997,0.000203504256,0.0,0.000203504256,0.000203504256,11141.0,11141.0,0.0,11141,11141,6356.2,6225.0,179.65299886169453,6225,6553,17497.2,17366.0,179.65299886169436,17366,17694,0.18058134798072142,0.1816759790745607,0.0067347073736132804,0.1720705420394145,0.18893851883915416,1.0,0.0009765625
ASCON,D2,2048,5,2.868609,2.8917,0.05256341051054422,2.783163,2.916578,3.1081242,3.06661,0.1622760378820606,2.919678,3.352235,5.9767332,5.95831,0.18838038812386998,5.702841,6.207876,0.000157811364,0.000157811364,0.0,0.000157811364,0.000157811364,21364.4,21299.0,146.23884572848635,21299,21626,11730.4,11796.0,146.68605932398611,11468,11796,33094.8,33095.0,231.57763277138898,32767,33422,0.3348996040759273,0.3356656501591894,0.010658306832349187,0.32217138357789366,0.35070239552531796,2.0,0.001953125
ASCON,D2,4096,5,2.881045,2.837815,0.07637358706712687,2.817323,2.992566,3.3226245999999997,3.41667,0.18191777683695462,3.053107,3.473003,6.2036696,6.245656,0.21586783705962315,5.87043,6.445982,0.00013779460799999999,0.00013779460799999999,0.0,0.00013779460799999999,0.00013779460799999999,41615.0,41615.0,0.0,41615,41615,21954.0,21954.0,0.0,21954,21954,63569.0,63569.0,0.0,63569,63569,0.6454173735291097,0.640445134986621,0.02291858186871335,0.6205416025052506,0.6813810913340249,4.0,0.00390625
ASCON,D2,8192,5,3.0568366,2.971575,0.2560161553170031,2.873193,3.49016,3.4533638000000004,3.474375,0.09355177814825345,3.30306,3.546609,6.5102003999999996,6.44595,0.3307993132252543,6.177946,7.036769,0.0001472076,0.0001472076,0.0,0.0001472076,0.0001472076,84409.8,84541.0,179.65299886169416,84213,84541,42860.4,42926.0,146.6860593239866,42598,42926,127270.2,127467.0,293.3721186479732,126811,127467,1.2313006080723774,1.2410893661911744,0.06055909142909515,1.136885408630012,1.294928767587156,8.0,0.0078125
ASCON,D2,16384,5,3.3853988,3.307864,0.27599883674881664,3.11085,3.815167,5.0899198,5.03058,0.35976284756239063,4.705932,5.569704,8.4753186,8.64022,0.37077871723549577,7.9190819999999995,8.845747,0.00020900534399999996,0.000209005344,0.0,0.000209005344,0.000209005344,181665.2,181534.0,179.6529988616958,181534,181862,103710.0,103710.0,0.0,103710,103710,285375.2,285244.0,179.6529988616958,285244,285572,1.890805161197298,1.851804699417376,0.08491293425551981,1.808778840272054,2.020436207126028,16.0,0.015625
ASCON,D2,32768,5,4.1412098,3.929327,0.46907854782616104,3.84581,4.966215,6.3596144,6.334738,0.47651963180471374,5.788738,6.9633,10.5008242,10.754953,0.38730160184822415,9.955356,10.80911,0.000325873872,0.000325873872,0.0,0.000325873872,0.000325873872,212101.0,209481.0,3741.979890378887,209151,216198,61351.4,61941.0,1760.1916941060706,58255,62679,273452.4,272160.0,2930.0137030396236,271092,278139,3.050765370774721,2.9753733000971736,0.11475347432988046,2.9604657552749485,3.2143501447863843,32.0,0.03125
ASCON,D2,65536,5,5.478208,5.36963,0.22989961468541006,5.301952,5.863366,7.4331788,7.439464,0.038007202589772825,7.372241,7.472718,12.911386799999999,12.842348000000001,0.19900981917408056,12.729502,13.235607,0.00051776748,0.00051776748,0.0,0.00051776748,0.00051776748,210561.4,242656.0,81347.64741711956,75460,288695,67332.2,63006.0,15410.877058104124,56043,93647,277893.6,298699.0,69013.8707420472,169107,351701,4.957795352865832,4.983512360823736,0.07546208691132697,4.835441245724507,5.027690792617024,64.0,0.0625
ASCON,D2,131072,5,8.7240942,8.479623,0.3737779949357636,8.414826,9.185224,12.9292358,12.864492,0.5557470463495061,12.504135,13.86704,21.65333,21.592998,0.42206909517933205,21.279318,22.346663,0.00103268628,0.00103268628,0.0,0.00103268628,0.00103268628,487851.6,562236.0,166153.20344579578,202597,613682,192958.2,222683.0,75197.0985191583,62515,246687,680809.8,797776.0,234434.92825344947,265112,811048,5.913099374645701,5.927847536502342,0.1134169602191782,5.7279245675293895,6.015230375334397,128.0,0.125
ASCON,D2,262144,5,14.527323,14.514306,0.07728039060460258,14.423158,14.619138,22.7801226,22.677555,0.255608825171002,22.641416,23.234966,37.3074456,37.218429,0.2936478745203168,37.100713,37.820346,0.00186177132,0.0018617713200000002,0.0,0.0018617713200000002,0.0018617713200000002,374062.4,281005.0,199958.28410646057,232838,716645,172867.4,176056.0,52852.889304180906,106516,251258,546929.8,462070.0,238038.78380360626,405707,967903,6.862238008517674,6.878312891712866,0.05351340456094404,6.768843415657805,6.900136932678356,256.0,0.25
ChaCha20,D2,1024,5,1.3537954,1.338775,0.1007876979263839,1.232126,1.508593,1.3697104,1.381248,0.09913379629218284,1.229556,1.461305,2.7235058000000003,2.738149,0.11113020650210272,2.548033,2.833225,0.00019851130799999997,0.000198511308,0.0,0.000198511308,0.000198511308,9698.8,9666.0,73.34302966199293,9666,9830,4751.0,4751.0,0.0,4751,4751,14449.8,14417.0,73.34302966199293,14417,14581,0.3676777582742316,0.3652102204810622,0.015445814244017904,0.35295467179627454,0.3924595953035145,1.0,0.0009765625
ChaCha20,D2,2048,5,1.4363748,1.41316,0.05580625975372296,1.39972,1.534225,1.5656493999999999,1.517224,0.06987137650211274,1.514224,1.656963,3.0020242,2.9434180000000003,0.11354918969195665,2.922799,3.191188,0.000125134596,0.000125134596,0.0,0.000125134596,0.000125134596,18709.8,18677.0,73.3430296619933,18677,18841,8978.2,9011.0,73.34302966199293,8847,9011,27688.0,27688.0,115.96551211459379,27524,27852,0.6669538484640478,0.6794821530615087,0.024351548190553757,0.6267258462992465,0.6842755865182656,2.0,0.001953125
ChaCha20,D2,4096,5,1.5198314,1.503274,0.08964928906745435,1.435653,1.670951,1.7262358,1.760162,0.06741867527770035,1.614911,1.783316,3.2460672,3.215458,0.12690625035710393,3.0910919999999997,3.4315569999999997,0.000142073784,0.000142073784,0.0,0.000142073784,0.000142073784,37453.4,37519.0,89.82649943084749,37355,37519,17367.0,17367.0,0.0,17367,17367,54820.4,54886.0,89.82649943084749,54722,54886,1.233752033505938,1.2439907471968223,0.047722425062546085,1.1656516269436878,1.2940410702754885,4.0,0.00390625
ChaCha20,D2,8192,5,1.6227164000000003,1.569028,0.15328306090139232,1.500963,1.875236,2.7719549999999997,2.705436,0.1562916471360513,2.619823,2.972566,4.3946714,4.4950589999999995,0.18828694213965033,4.174162,4.5561430000000005,0.00021053797199999997,0.000210537972,0.0,0.000210537972,0.000210537972,75333.2,75366.0,73.34302966199229,75202,75366,34078.0,34078.0,0.0,34078,34078,109411.2,109444.0,73.34302966199229,109280,109444,1.823103153503281,1.7797319234297038,0.07926649228884751,1.755871139250897,1.9165523523044865,8.0,0.0078125
ChaCha20,D2,16384,5,1.936543,1.917953,0.08717785496042002,1.877489,2.08836,3.1182832,3.090747,0.16101174442629954,2.912191,3.34967,5.0548262,5.097294,0.16698251827571672,4.7920549999999995,5.227159,0.000305160696,0.000305160696,0.0,0.000305160696,0.000305160696,96160.8,96259.0,134.46635266861338,96013,96259,20836.8,20812.0,466.92365542987886,20279,21304,116997.6,116825.0,426.5176432458549,116538,117563,3.1681208030196113,3.1389203761839126,0.10708321066786702,3.06093616054151,3.3388598419675906,16.0,0.015625
ChaCha20,D2,32768,5,2.7295901999999996,2.77637,0.10301801199887324,2.619548,2.843526,3.5996814,3.589098,0.02513967746014241,3.581141,3.643464,6.3292716,6.357511000000001,0.08696528599562042,6.216794,6.4309840000000005,0.0004949928,0.0004949928,0.0,0.0004949928,0.0004949928,107728.0,106622.0,7810.749931984766,95855,115592,74854.4,87126.0,27531.34352515329,25605,87290,182582.4,193743.0,25029.8778422908,139559,202718,5.056639889254166,5.033416379460452,0.06967491075928887,4.9759103739023445,5.1473476521821375,32.0,0.03125
ChaCha20,D2,65536,5,3.9663912000000003,3.966476,0.008069450954061334,3.956513,3.975541,6.388162599999999,6.380393,0.2717628727481001,6.036545,6.701596,10.3545538,10.340823,0.26892226417442633,10.003021,10.658109,0.00092760696,0.00092760696,0.0,0.00092760696,0.00092760696,215488.0,222372.0,32591.0896948844,175356,254655,63652.8,63376.0,9755.918803475151,53626,73818,279140.8,288949.0,31643.051230878482,244055,318031,6.184203377753099,6.189062514656715,0.16116229545858393,6.004817552532067,6.3980671439158225,64.0,0.0625
ChaCha20,D2,131072,5,6.993361,6.870876,0.18862959837204765,6.828763,7.216904,11.0132708,10.881186,0.2903453540677038,10.86887,11.53184,18.0066318,18.054125,0.27532292631871275,17.709949,18.401666,0.00177230412,0.00177230412,0.0,0.00177230412,0.00177230412,155055.6,149794.0,67461.81479400031,86961,229383,64034.8,59641.0,16036.950464474223,44774,87003,219090.4,194568.0,79028.4494995315,146602,304877,7.109816041040133,7.089792498944147,0.10824259246981946,6.955891928480824,7.227575867101593,128.0,0.125
ChaCha20,D2,262144,5,12.5696506,12.495802,0.20374460294643407,12.438434,12.930052,20.8169916,20.86643,0.17744838911723085,20.602249,20.996397,33.3866422,33.434831,0.2829580379715345,33.067565,33.796482,0.00350637192,0.00350637192,0.0,0.00350637192,0.00350637192,257982.4,241831.0,83517.34967238843,137383,342270,57581.0,61243.0,19707.65948812796,34780,80041,315563.4,297421.0,82070.34477081231,209277,412291,7.668176765319812,7.656685927319327,0.06482564487436927,7.574752898837223,7.741725161801299,256.0,0.25
ElGamal,D2,1024,5,14.587348599999999,14.468084,1.1701675028818739,13.120546,16.075084,13.866092,13.885669,1.1685079247593912,11.959469,14.983384,28.4534406,28.353752999999998,2.2659064722982944,25.080015,30.701183999999998,0.000174924252,0.000174924252,0.0,0.000174924252,0.000174924252,16711.6,16384.0,732.5358694289309,16384,18022,10157.6,9830.0,732.5358694289312,9830,11468,26869.2,26214.0,897.1695491934622,26214,27852,0.035331639399331385,0.03526869970264607,0.002933339834546057,0.03257203370397702,0.039872384446341044,1.0,0.0009765625
ElGamal,D2,2048,5,15.259021200000001,15.4784,0.4539682721002648,14.566246,15.662361,14.438418000000002,14.525069,0.21355628559937098,14.067661,14.586007,29.6974392,30.003469000000003,0.6322412177592505,28.633907,30.13613,0.00011864278799999999,0.00011864278799999999,0.0,0.00011864278799999999,0.00011864278799999999,27524.4,27852.0,732.5358694289309,26214,27852,14745.0,14745.0,0.0,14745,14745,42269.4,42597.0,732.5358694289309,40959,42597,0.06737084148520665,0.06665895866907923,0.0014660546980682432,0.06636552204944696,0.06984726184938717,2.0,0.001953125
ElGamal,D2,4096,5,14.986248799999998,15.0731,0.6565511837295701,14.07563,15.795053,14.829487199999999,14.72933,0.3616434767961398,14.585284,15.465484,29.815735999999998,30.064521999999997,0.6213904636478566,28.81613,30.421891,0.00012102354,0.00012102354,0.0,0.00012102354,0.00012102354,46857.8,47513.0,897.1695491934626,45875,47513,26869.2,26214.0,897.1695491934622,26214,27852,73727.0,73727.0,1638.0,72089,75365,0.13420474855816972,0.13304718431911208,0.0028434534400792917,0.13148426572168048,0.13881114500802155,4.0,0.00390625
ElGamal,D2,8192,5,15.4156934,14.814215,0.9748761193194246,14.715476,16.900807,15.051193399999999,15.106277,0.2685970376368664,14.716553,15.352715,30.466886799999997,30.16693,1.131359172173762,29.432029,32.143999,0.00012531636000000002,0.00012531636000000002,0.0,0.00012531636000000002,0.00012531636000000002,88800.8,88473.0,732.9830830244313,88473,90112,47840.8,47513.0,732.9830830244317,47513,49152,136641.6,135986.0,897.7172717509679,135986,137625,0.26286480804569845,0.26519105523830233,0.009584579740860173,0.24888004756346588,0.2718127248379648,8.0,0.0078125
ElGamal,D2,16384,5,15.580712,15.3861,0.6359280572348581,15.005792,16.3768,15.9477412,15.690392,0.5065306420797263,15.550461,16.793946,31.5284532,31.053907000000002,1.0675584915971585,30.556252999999998,32.915953,0.00013276332,0.00013276332,0.0,0.00013276332,0.00013276332,188088.2,188416.0,732.9830830244302,186777,188416,107970.2,107315.0,897.1695491934618,107315,108953,296058.4,295731.0,1370.8077180990783,294092,297369,0.507938403560342,0.515233075181168,0.016993884010222993,0.48608648821439254,0.5236244116711561,16.0,0.015625
ElGamal,D2,32768,5,15.7438318,15.168853,1.0629328532126094,14.999138,17.546546,17.0224488,16.824676,0.8365278589620907,16.237161,18.291815,32.7662806,32.543653,1.4509431133207125,31.373622,34.371222,0.00014620086,0.00014620086,0.0,0.00014620086,0.00014620086,343080.6,342425.0,897.7172717509711,342425,344064,190873.0,190873.0,0.0,190873,190873,533953.6,533298.0,897.7172717509513,533298,534937,0.9781405183209397,0.9832946534920343,0.04310660104555497,0.931011414141749,1.0199651159180791,32.0,0.03125
ElGamal,D2,65536,5,16.145924,15.951207,0.3247268351915186,15.874338,16.611407,25.9796288,25.62123,1.4062149695365571,24.590492,27.529469,42.125552799999994,41.572437,1.71762550063589,40.46483,44.140876,0.000215474076,0.000215474076,0.0,0.000215474076,0.000215474076,663224.2,663552.0,732.9830830244262,661913,663552,354713.0,354713.0,0.0,354713,354713,1017937.2,1018265.0,732.9830830244262,1016626,1018265,1.5212722870424695,1.5394815560127013,0.061456444619767785,1.4499032597359418,1.5816203849120336,64.0,0.0625
ElGamal,D2,131072,5,21.0805642,20.9107,0.4805234343595523,20.633907,21.834892,31.7233364,31.873507,1.1682504444327413,30.563376,33.271692,52.8039006,52.64356,1.1485720085960232,51.197283,54.182392,0.00032917777200000006,0.00032917777200000006,0.0,0.00032917777200000006,0.00032917777200000006,679915.6,662466.0,39017.37375580268,662466,749712,316214.4,70998.0,337267.9059987772,67736,685670,996130.0,820710.0,323381.0296074895,730202,1348138,2.424985208618246,2.431446505517484,0.052985397627397374,2.3623910882339785,2.5001326730561075,128.0,0.125
ElGamal,D2,262144,5,31.701304,30.932092,2.2633153207574734,29.192307,34.860638,36.4648778,36.472576,0.5167260618937258,35.905669,37.278676,68.1661818,67.436976,2.482844974256994,65.097976,71.023222,0.00054461052,0.00054461052,0.0,0.00054461052,0.00054461052,908626.8,893848.0,34817.82607659473,892251,970894,775829.6,777140.0,1795.2520157348276,773863,777141,1684456.4,1669392.0,35588.95475143936,1666114,1748035,3.7595133574711097,3.7961370035334916,0.13681148100876367,3.60445489223229,3.932533939304042,256.0,0.25
Elephant,D2,1024,5,15.5757102,15.731661,0.7536571230040218,14.406315,16.33093,15.5793182,15.332277,1.0805605817237647,14.12833,16.9431,31.155028400000003,30.665284,1.6014108255030295,29.610407,33.274029999999996,0.000224332812,0.00022433281200000003,0.0,0.00022433281200000003,0.00022433281200000003,72744.6,72089.0,897.7172717509679,72089,73728,68484.4,68812.0,732.5358694289315,67174,68812,141229.0,140901.0,732.8714075470518,140901,142540,0.032164467283154016,0.03261016594530806,0.0016279547029790494,0.030053468125141442,0.033771909990970406,1.0,0.0009765625
Elephant,D2,2048,5,16.947015,17.2068,0.7425139738496503,16.132992,17.7232,16.9844502,17.271076,0.5380199244007616,16.148307,17.458992,33.931465200000005,34.236614,1.0971398292028256,32.33316,35.182192,0.00019186398,0.00019186398,0.0,0.00019186398,0.00019186398,142540.0,142540.0,0.0,142540,142540,132710.0,132710.0,0.0,132710,132710,275250.0,275250.0,0.0,275250,275250,0.05899234510759645,0.058416991820511216,0.0019337356211906773,0.05684694120252655,0.06185600170227717,2.0,0.001953125
Elephant,D2,4096,5,18.6316318,18.628861,0.20026689133054396,18.368061,18.837015,18.824185800000002,18.798584,0.1160330371411523,18.698492,18.963138,37.4558176,37.535507,0.2088403796414841,37.103507,37.613845,0.00024111309599999996,0.000241113096,0.0,0.000241113096,0.000241113096,281804.0,281804.0,0.0,281804,281804,263782.0,263782.0,0.0,263782,263782,545586.0,545586.0,0.0,545586,545586,0.10679516037175736,0.10656576451731423,0.0005988304016820245,0.1063438210052708,0.10780652082295078,4.0,0.00390625
Elephant,D2,8192,5,25.425635,25.386269,0.08922049163729166,25.360376,25.58033,25.748475000000003,25.74923,0.12679803450369367,25.617546,25.945653,51.17411,51.149946,0.14123020133986816,51.003815,51.32956,0.00037059444,0.00037059444,0.0,0.00037059444,0.00037059444,560332.0,560332.0,0.0,560332,560332,519372.0,519372.0,0.0,519372,519372,1079704.0,1079704.0,0.0,1079704,1079704,0.15633000246356327,0.1564029021653317,0.0004314094293096202,0.15585561224370517,0.15685101202723756,8.0,0.0078125
Elephant,D2,16384,5,40.001148799999996,40.134823,0.27221184395466475,39.64453,40.264207,40.3371102,40.364584,0.31169216677708866,39.922023,40.713784,80.33825900000001,80.104792,0.447717347245438,79.93014500000001,80.84860699999999,0.0006733908000000001,0.0006733908000000001,0.0,0.0006733908000000001,0.0006733908000000001,513405.2,513729.0,735.8020793664549,512089,513742,436237.0,435920.0,1369.7448667543852,434269,437546,949642.2,949662.0,2008.616986884274,946358,951284,0.19916285266141776,0.1997383627186748,0.0011079554284418609,0.19790075047304156,0.20017479012455186,16.0,0.015625
Elephant,D2,32768,5,68.905935,68.0836,1.3909630441124246,67.715361,70.865723,68.8269148,68.743407,0.5660191888997184,68.342307,69.730038,137.7328498,136.827007,1.5471377808604145,136.35259100000002,139.612068,0.0013273675200000002,0.0013273675200000002,0.0,0.0013273675200000002,0.0013273675200000002,437876.6,206212.0,336118.43119472044,181800,820517,733930.8,740239.0,26252.113661570183,689448,759489,1171807.4,965701.0,318942.36864095053,920400,1531267,0.23235718806270125,0.23387195774880903,0.002599717975455301,0.22920654681513636,0.23468567604996957,32.0,0.03125
Elephant,D2,65536,5,123.8901394,124.039138,0.3125865625611558,123.398984,124.13433,129.3124382,129.917107,1.5134096129433068,127.590369,131.037877,253.20257759999998,253.562499,1.3191687432306631,251.706945,254.79954600000002,0.00248605776,0.00248605776,0.0,0.00248605776,0.00248605776,880476.0,875908.0,16365.64506825197,859524,903760,648251.8,662098.0,63591.11140481822,555187,711248,1528727.8,1521622.0,72338.73104845012,1431095,1600263,0.25276753048647854,0.25240325463111957,0.0013173631211933635,0.2511778415806125,0.25426394174384026,64.0,0.0625
Elephant,D2,131072,5,234.9819888,235.002923,1.0348633503555733,233.477469,236.334061,242.416115,241.37,2.6210309037361657,239.423261,246.057838,477.3981038,477.519353,2.2115294274752975,474.773499,480.803091,0.004923126,0.004923126,0.0,0.004923126,0.004923126,781789.8,893836.0,306034.8855607805,261508,1038424,616147.8,859841.0,375558.41715930164,184912,906536,1397937.6,1264614.0,402687.0315546554,958749,1844604,0.26812463594737823,0.26805196312116797,0.0012394162175225012,0.26622125022902565,0.26960224247899733,128.0,0.125
Elephant,D2,262144,5,458.6845118,458.559076,0.6053655243047043,457.914223,459.541507,475.177867,474.287361,2.998187783578865,471.571161,478.67643,933.8623788000001,932.8464369999999,3.5097917651142936,930.028461,938.217937,0.009710838000000001,0.009710838000000001,0.0,0.009710838000000001,0.009710838000000001,961349.2,969213.0,33963.00779819124,903677,990512,788437.6,804558.0,79664.25711886103,662112,876236,1749786.8,1755749.0,84456.80792393234,1631325,1866748,0.274133423139192,0.2744288768720462,0.0010294938547237439,0.2728577123760532,0.27526039334832786,256.0,0.25
GIFT-COFB,D2,1024,5,7.380161800000001,7.391865,0.25192525093904305,7.021834,7.711703,7.5575642,7.4866,0.27734066270869856,7.283819,7.896326,14.937726000000001,14.786850000000001,0.5084053327351126,14.305653,15.608029,0.000226835748,0.000226835748,0.0,0.000226835748,0.000226835748,19988.0,19660.0,449.13249715423603,19660,20480,15072.6,14745.0,448.584774596731,14745,15564,35060.6,35224.0,685.6429828999933,34405,36044,0.06700644369541678,0.06762765565350294,0.002272344080678546,0.064069588799457,0.0699024364703939,1.0,0.0009765625
GIFT-COFB,D2,2048,5,7.7362709999999995,7.658203,0.5571456091696315,7.30075,8.689342,7.6885756,7.71823,0.14700961275814575,7.51965,7.851765,15.4248466,15.213536999999999,0.6483217881239998,14.893080000000001,16.541107,0.000128392632,0.000128392632,0.0,0.000128392632,0.000128392632,38829.6,38502.0,448.5847745967309,38502,39321,28180.0,27852.0,449.13249715423603,27852,28672,67009.6,67173.0,685.6429828999921,66354,67993,0.12983643183938567,0.1314618684662219,0.005220864135136289,0.12091089187682541,0.13429055641949145,2.0,0.001953125
GIFT-COFB,D2,4096,5,8.0704864,8.045553,0.2537274554739783,7.8268,8.453876,8.342902,8.2502,0.2310851885517551,8.110303,8.688919,16.4133884,16.502522,0.3367985362858636,16.034919000000002,16.85023,0.000141305364,0.000141305364,0.0,0.000141305364,0.000141305364,75366.0,75366.0,0.0,75366,75366,55705.0,55705.0,0.0,55705,55705,131071.0,131071.0,0.0,131071,131071,0.2437855482102162,0.24238719390890678,0.004999352165928363,0.2373854837589754,0.2494555787902639,4.0,0.00390625
